INSERT,1241399320,c3c878fa94a0a9cb52674e9adfdb9af53cb0ffb5,// FIXME: Find a better execution id,code_comment,code|design-debt
DELETE,1241041976,abec748f2340eda2060e0278ace1d493e5d272ca,//TODO - deeper copy,code_comment,requirement-debt
INSERT,1241036421,c89d8d495bef096adf3e562dfa22d5cf741c060e,// TODO: move d,code_comment,code|design-debt
INSERT,1241035695,06c392092d7cdfb00caec7a3e9a2f3a2080e034b,// TODO: remove the ProjectBuilder,code_comment,code|design-debt
INSERT,1241035695,06c392092d7cdfb00caec7a3e9a2f3a2080e034b,// TODO: remove the coreArtifactFilterManager,code_comment,code|design-debt
INSERT,1241035695,06c392092d7cdfb00caec7a3e9a2f3a2080e034b,// TODO: remove the runtimeInformation,code_comment,code|design-debt
DELETE,1241028057,10317e7c7c57aaf5ec6571f3f8be92b35bda652b,// TODO: get rid of all the custom configuration merging here,code_comment,code|design-debt
DELETE,1241028057,10317e7c7c57aaf5ec6571f3f8be92b35bda652b,// TODO: ,code_comment,code|design-debt
DELETE,1241028057,10317e7c7c57aaf5ec6571f3f8be92b35bda652b,// TODO: merge the plugin collector into the plugin manager,code_comment,code|design-debt
DELETE,1241028057,10317e7c7c57aaf5ec6571f3f8be92b35bda652b,// TODO: merge the plugin discovery listener into the plugin manager,code_comment,code|design-debt
INSERT,1241048588,31e849eb5fe2cc65269922432e53087b0a90cacb,//TODO Here we need to break when we have reached the desired phase.,code_comment,requirement-debt
INSERT,1241117382,36e43b2951de6fd504b4430f001c0ba95cda7599,// TODO: this should be built in to the configurator,code_comment,code|design-debt
DELETE,1244641214,864ea152167c241e2cb0593713b341c4c8e5aa7e,//TODO if ( mojoDescriptor.isProjectRequired() && !session.isUsingPOMsFromFilesystem() ),code_comment,code|design-debt
INSERT,1244641214,864ea152167c241e2cb0593713b341c4c8e5aa7e,"/**
     * We use this to map all phases to the lifecycle that contains it. This is used so that a user can specify the 
     * phase they want to execute and we can easily determine what lifecycle we need to run.
     */",code_comment,code|design-debt
DELETE,1244641214,864ea152167c241e2cb0593713b341c4c8e5aa7e,//TODO: this needs to go to the mode,code_comment,requirement-debt
DELETE,1244641214,864ea152167c241e2cb0593713b341c4c8e5aa7e,//TODO: just used a hollowed out MojoExecution,code_comment,requirement-debt
INSERT,1244641214,864ea152167c241e2cb0593713b341c4c8e5aa7e,// org.apache.maven.plugins:maven-remote-resources-plugin:???:process,code_comment,code|design-debt
INSERT,1240988102,260db144b10f6d78bc4d9f82b2ebeca79cfc3ee5,//TODO: this magical property should not be placed in here in the middle of the project builder. move somewhere out to,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,//!! This is used by the RR plugin,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,//TODO: Get rid of this after merge of new PluginManager code,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,//!!jvz Find out who added this. It's wrong,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,"/**
 * The concern of the project is provide runtime values based on the model.
 * <p/>
 * The values in the model remain untouched but during the process of building a project notions
 * like inheritance and interpolation can be added. This allows to have an entity which is useful in
 * a runtime while preserving the model so that it can be marshalled and unmarshalled without being
 * tainted by runtime requirements.
 * <p/>
 * We need to leave the model intact because we don't want the following:
 * <ol>
 * <li>We don't want interpolated values being written back into the model.
 * <li>We don't want inherited values being written back into the model.
 * </ol>
 */",code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,"/*
             * TODO: This is suboptimal. Without a cache in the project builder, rebuilding the parent chain currently
             * causes O(n^2) parser invocations for an inheritance hierarchy of depth n.
             */",code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,"/**
                 * Patch/workaround for: MNG-2871
                 * 
                 * We want to use orginal artifact (packaging:ejb) when we are resolving ejb-client
                 * package and we didn't manage to find attached to project one.
                 * 
                 * The scenario is such that somebody run mvn test"" in composity project",code_comment,code|design-debt
INSERT,1240967959,e59d107cf148ec66b1976a87aebc21a7a13fa63e,"/*

All Possible Errors
- bad command line parameter
- malformed settings
- malformed POM
- local repository not writable
- remote repositories not available
- artifact metadata missing
- extension metadata missing
- extension artifact missing
- artifact metadata retrieval problem
- version range violation
- circular dependency
- artifact missing
- artifact retrieval exception
- plugin metadata missing
- plugin metadata retrieval problem
- plugin artifact missing
- plugin artifact retrieval problem
- plugin dependency metadata missing
- plugin dependency metadata retrieval problem
- plugin configuration problem
- plugin execution failure due to something that is know to possibly go wrong (like compilation failure)
- plugin execution error due to something that is not expected to go wrong (the compiler executable missing)
- md5 checksum doesn't match for local artifact, need to redownload this

brett:
- transitive dependency problems - tracking down
- invalid lifecycle phase (maybe same as bad CLI param, though you were talking about embedder too)
- <module> specified is not found
- POM doesn't exist for a goal that requires one
- goal not found in a plugin (probably could list the ones that are)
- parent POM missing (in both the repository + relative path)
brian:
- component not found
- missing goal in plugin
- removing the scripting options from the core

 */",code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,"/* TODO
        if ( logger == null )
        {
            return;
        }
        
        StringBuffer message = new StringBuffer();
        message.append( A dependency of the current project (or of one the plugins used in its build) was found in the reactor",code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,"/*
         * TODO: This is temporary solution for the failure of IT mng-0471. When StartForkedExecutionMojo clones the
         * project it really needs a deep copy of the model to make sure manipulations to the project/model during the
         * forked execution don't pollute the main execution. It's not clear to me right now whether manipulations to
         * the model itself should just be prohibited (say be means of UnsupportedOperationExceptions) and only have the
         * project be mutable. If we allow model updates like in 2.x, the code below should better be replaced with the
         * original cloning code from ModelUtils.
         */",code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: Find a way to use <relativePath/> here...it's tricky,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// FIXME: This is hacky. What if module directory doesn't match artifactid,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,//@todo I would like to get rid of this. jvz.,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: let the scope handler deal with this,code_comment,requirement-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: classpath check doesn't belong here - that's the other method,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: let the scope handler deal with this,code_comment,requirement-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: let the scope handler deal with this,code_comment,requirement-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: classpath check doesn't belong here - that's the other method,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: let the scope handler deal with this,code_comment,requirement-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: classpath check doesn't belong here - that's the other method,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: let the scope handler deal with this,code_comment,requirement-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: let the scope handler deal with this,code_comment,requirement-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: let the scope handler deal with this,code_comment,requirement-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: classpath check doesn't belong here - that's the other method,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: let the scope handler deal with this,code_comment,requirement-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: let the scope handler deal with this,code_comment,requirement-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: this should not be allowed to be null.,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// FIXME: Why aren't we using project.getArtifact() for the second parameter here??,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,//TODO: these do not belong here,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,//!! not injected which is a problem,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: can we just modify the original?,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,//we need to update it. TODO: shouldn't the versions be merged across relocations?,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: this could come straight from the project,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// or used the inherited scope (should that be passed to the buildFromRepository method above?),code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// TODO: we could possibly use p.getDependencyArtifacts instead of this call,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// or used the inherited scope (should that be passed to the buildFromRepository method above?),code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// I'm fully aware that the file could just be moved using File.rename but,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,"/**
     * Will throw exception if url is empty. MNG-4050 
     *
     * @throws Exception
     */",code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,"/*MNG-4005 - not implemented
    public void testDependenciesDifferentVersions()
        throws Exception
    {
        PomTestWrapper pom = buildPom( dependencies-different-versions"" );",code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// Some better conventions for the test poms needs to be created and each of these tests,code_comment,code|design-debt
INSERT,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,// to validate the properties. We also need a way to navigate from the Tex specification documents to,code_comment,documentation-debt
DELETE,1240938576,d8e77e29b8e95db4093117fea4bfb5510faefb6c,//TODO: remove ModelUtils,code_comment,code|design-debt
DELETE,1240937423,d253679e62c4ba53e0542adc44b55db2701bbfcf,// TODO: Is this the right thing to do?,code_comment,requirement-debt
DELETE,1240937423,d253679e62c4ba53e0542adc44b55db2701bbfcf,// TODO: recessive seems to be dominant here?,code_comment,code|design-debt
DELETE,1240937423,d253679e62c4ba53e0542adc44b55db2701bbfcf,// FIXME: copy,code_comment,code|design-debt
DELETE,1240937423,d253679e62c4ba53e0542adc44b55db2701bbfcf,// TODO: shouldn't be necessary,code_comment,code|design-debt
DELETE,1240937421,7d85e9200718d11d34638f71470e1fc4483cbbc6,"//System.out.println(""PLUGIN: "" + p.getKey() +"":"" + ((p.getConfiguration() != null) ? p.getConfiguration().toString() : """") ",code_comment,code|design-debt
INSERT,1240891952,c3715849bf0cea22e1145c6cf7a833f414b1b152,//TODO - deeper copy,code_comment,requirement-debt
DELETE,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,//!! This is used by the RR plugin,code_comment,code|design-debt
DELETE,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,//TODO: Get rid of this after merge of new PluginManager code,code_comment,code|design-debt
DELETE,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,//!!jvz Find out who added this. It's wrong,code_comment,code|design-debt
INSERT,1240879733,93e27192b7ea9f779d1999e9a84b50aa8280a202,//TODO: Cache the lookups of the PluginDescriptors,code_comment,requirement-debt
DELETE,1240980320,54979b07e499a9c4297cc9fc5180580238ed2c3a,"/**
 * The concern of the project is provide runtime values based on the model.
 * <p/>
 * The values in the model remain untouched but during the process of building a project notions
 * like inheritance and interpolation can be added. This allows to have an entity which is useful in
 * a runtime while preserving the model so that it can be marshalled and unmarshalled without being
 * tainted by runtime requirements.
 * <p/>
 * We need to leave the model intact because we don't want the following:
 * <ol>
 * <li>We don't want interpolated values being written back into the model.
 * <li>We don't want inherited values being written back into the model.
 * </ol>
 */",code_comment,code|design-debt
